*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Individual Sales,"","","","","","","","","",b12122017,Daily Sales,12/12/2017,12/12/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c11122017,Daily Sales,11/12/2017,11/12/2017,"","",Cash,1,150.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p11122017,Daily Sales,11/12/2017,11/12/2017,"","",Card,1,368.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b11122017,Daily Sales,11/12/2017,11/12/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c10122017,Daily Sales,10/12/2017,10/12/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p10122017,Daily Sales,10/12/2017,10/12/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b10122017,Daily Sales,10/12/2017,10/12/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c09122017,Daily Sales,09/12/2017,09/12/2017,"","",Cash,1,245.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p09122017,Daily Sales,09/12/2017,09/12/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b09122017,Daily Sales,09/12/2017,09/12/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c08122017,Daily Sales,08/12/2017,08/12/2017,"","",Cash,1,33.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p08122017,Daily Sales,08/12/2017,08/12/2017,"","",Card,1,85.44,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b08122017,Daily Sales,08/12/2017,08/12/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c07122017,Daily Sales,07/12/2017,07/12/2017,"","",Cash,1,47.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p07122017,Daily Sales,07/12/2017,07/12/2017,"","",Card,1,252.06,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b07122017,Daily Sales,07/12/2017,07/12/2017,"","",Bank,1,38.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c06122017,Daily Sales,06/12/2017,06/12/2017,"","",Cash,1,36.34,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p06122017,Daily Sales,06/12/2017,06/12/2017,"","",Card,1,252.43,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b06122017,Daily Sales,06/12/2017,06/12/2017,"","",Bank,1,11.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c05122017,Daily Sales,05/12/2017,05/12/2017,"","",Cash,1,81.84,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p05122017,Daily Sales,05/12/2017,05/12/2017,"","",Card,1,90.44,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b05122017,Daily Sales,05/12/2017,05/12/2017,"","",Bank,1,11.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c04122017,Daily Sales,04/12/2017,04/12/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p04122017,Daily Sales,04/12/2017,04/12/2017,"","",Card,1,180.11,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b04122017,Daily Sales,04/12/2017,04/12/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c03122017,Daily Sales,03/12/2017,03/12/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p03122017,Daily Sales,03/12/2017,03/12/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b03122017,Daily Sales,03/12/2017,03/12/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c02122017,Daily Sales,02/12/2017,02/12/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p02122017,Daily Sales,02/12/2017,02/12/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b02122017,Daily Sales,02/12/2017,02/12/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c01122017,Daily Sales,01/12/2017,01/12/2017,"","",Cash,1,103.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p01122017,Daily Sales,01/12/2017,01/12/2017,"","",Card,1,138.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b01122017,Daily Sales,01/12/2017,01/12/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c30112017,Daily Sales,30/11/2017,30/11/2017,"","",Cash,1,54.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p30112017,Daily Sales,30/11/2017,30/11/2017,"","",Card,1,170.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b30112017,Daily Sales,30/11/2017,30/11/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c29112017,Daily Sales,29/11/2017,29/11/2017,"","",Cash,1,22.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p29112017,Daily Sales,29/11/2017,29/11/2017,"","",Card,1,127.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b29112017,Daily Sales,29/11/2017,29/11/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c28112017,Daily Sales,28/11/2017,28/11/2017,"","",Cash,1,27.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p28112017,Daily Sales,28/11/2017,28/11/2017,"","",Card,1,169.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b28112017,Daily Sales,28/11/2017,28/11/2017,"","",Bank,1,12.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c27112017,Daily Sales,27/11/2017,27/11/2017,"","",Cash,1,46.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p27112017,Daily Sales,27/11/2017,27/11/2017,"","",Card,1,175.61,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b27112017,Daily Sales,27/11/2017,27/11/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c26112017,Daily Sales,26/11/2017,26/11/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p26112017,Daily Sales,26/11/2017,26/11/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b26112017,Daily Sales,26/11/2017,26/11/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c25112017,Daily Sales,25/11/2017,25/11/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p25112017,Daily Sales,25/11/2017,25/11/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b25112017,Daily Sales,25/11/2017,25/11/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c24112017,Daily Sales,24/11/2017,24/11/2017,"","",Cash,1,35.7,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p24112017,Daily Sales,24/11/2017,24/11/2017,"","",Card,1,162.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b24112017,Daily Sales,24/11/2017,24/11/2017,"","",Bank,1,11.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c23112017,Daily Sales,23/11/2017,23/11/2017,"","",Cash,1,79.1,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p23112017,Daily Sales,23/11/2017,23/11/2017,"","",Card,1,137.09,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b23112017,Daily Sales,23/11/2017,23/11/2017,"","",Bank,1,11.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c22112017,Daily Sales,22/11/2017,22/11/2017,"","",Cash,1,43.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p22112017,Daily Sales,22/11/2017,22/11/2017,"","",Card,1,205.76,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b22112017,Daily Sales,22/11/2017,22/11/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c21112017,Daily Sales,21/11/2017,21/11/2017,"","",Cash,1,20.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p21112017,Daily Sales,21/11/2017,21/11/2017,"","",Card,1,159.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b21112017,Daily Sales,21/11/2017,21/11/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c20112017,Daily Sales,20/11/2017,20/11/2017,"","",Cash,1,59.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p20112017,Daily Sales,20/11/2017,20/11/2017,"","",Card,1,289.41,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b20112017,Daily Sales,20/11/2017,20/11/2017,"","",Bank,1,6.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c19112017,Daily Sales,19/11/2017,19/11/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p19112017,Daily Sales,19/11/2017,19/11/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b19112017,Daily Sales,19/11/2017,19/11/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c18112017,Daily Sales,18/11/2017,18/11/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p18112017,Daily Sales,18/11/2017,18/11/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b18112017,Daily Sales,18/11/2017,18/11/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c17112017,Daily Sales,17/11/2017,17/11/2017,"","",Cash,1,42.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p17112017,Daily Sales,17/11/2017,17/11/2017,"","",Card,1,244.04,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b17112017,Daily Sales,17/11/2017,17/11/2017,"","",Bank,1,6.8,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c16112017,Daily Sales,16/11/2017,16/11/2017,"","",Cash,1,70.6,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p16112017,Daily Sales,16/11/2017,16/11/2017,"","",Card,1,160.3,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b16112017,Daily Sales,16/11/2017,16/11/2017,"","",Bank,1,11.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c15112017,Daily Sales,15/11/2017,15/11/2017,"","",Cash,1,41.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p15112017,Daily Sales,15/11/2017,15/11/2017,"","",Card,1,187.67,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b15112017,Daily Sales,15/11/2017,15/11/2017,"","",Bank,1,6.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c14112017,Daily Sales,14/11/2017,14/11/2017,"","",Cash,1,44.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p14112017,Daily Sales,14/11/2017,14/11/2017,"","",Card,1,249.02,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b14112017,Daily Sales,14/11/2017,14/11/2017,"","",Bank,1,11.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c13112017,Daily Sales,13/11/2017,13/11/2017,"","",Cash,1,54.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p13112017,Daily Sales,13/11/2017,13/11/2017,"","",Card,1,291.2,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b13112017,Daily Sales,13/11/2017,13/11/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c12112017,Daily Sales,12/11/2017,12/11/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p12112017,Daily Sales,12/11/2017,12/11/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b12112017,Daily Sales,12/11/2017,12/11/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c11112017,Daily Sales,11/11/2017,11/11/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p11112017,Daily Sales,11/11/2017,11/11/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b11112017,Daily Sales,11/11/2017,11/11/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c10112017,Daily Sales,10/11/2017,10/11/2017,"","",Cash,1,19.9,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p10112017,Daily Sales,10/11/2017,10/11/2017,"","",Card,1,247.62,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b10112017,Daily Sales,10/11/2017,10/11/2017,"","",Bank,1,11.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c09112017,Daily Sales,09/11/2017,09/11/2017,"","",Cash,1,47.35,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p09112017,Daily Sales,09/11/2017,09/11/2017,"","",Card,1,174.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b09112017,Daily Sales,09/11/2017,09/11/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c08112017,Daily Sales,08/11/2017,08/11/2017,"","",Cash,1,64.25,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p08112017,Daily Sales,08/11/2017,08/11/2017,"","",Card,1,201.67,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b08112017,Daily Sales,08/11/2017,08/11/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c07112017,Daily Sales,07/11/2017,07/11/2017,"","",Cash,1,20.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p07112017,Daily Sales,07/11/2017,07/11/2017,"","",Card,1,173.54,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b07112017,Daily Sales,07/11/2017,07/11/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c06112017,Daily Sales,06/11/2017,06/11/2017,"","",Cash,1,42.12,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p06112017,Daily Sales,06/11/2017,06/11/2017,"","",Card,1,232.94,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b06112017,Daily Sales,06/11/2017,06/11/2017,"","",Bank,1,5.5,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c05112017,Daily Sales,05/11/2017,05/11/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p05112017,Daily Sales,05/11/2017,05/11/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b05112017,Daily Sales,05/11/2017,05/11/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c04112017,Daily Sales,04/11/2017,04/11/2017,"","",Cash,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p04112017,Daily Sales,04/11/2017,04/11/2017,"","",Card,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b04112017,Daily Sales,04/11/2017,04/11/2017,"","",Bank,1,0.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",c03112017,Daily Sales,03/11/2017,03/11/2017,"","",Cash,1,35.4,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",p03112017,Daily Sales,03/11/2017,03/11/2017,"","",Card,1,200.0,"",200,20% (VAT on Income),"","","","","","",""
Individual Sales,"","","","","","","","","",b03112017,Daily Sales,03/11/2017,03/11/2017,"","",Bank,1,11.0,"",200,20% (VAT on Income),"","","","","","",""
